                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.0423,                0.50683,                0.93814,                0.79336,                0.73185,                0.73564,                 0.4913,                 1.1565,                   0.55,                 1.0099,              0.0092526,              0.0092526,              0.0092526
                    154,                 1.0436,                0.50616,                0.94223,                0.82769,                0.82585,                0.85343,                0.56468,                 1.1684,                0.53499,                 1.0101,              0.0092476,              0.0092476,              0.0092476
                    155,                  1.032,                0.50545,                0.93458,                0.79303,                0.77103,                0.82955,                  0.528,                 1.1968,                0.54633,                  1.018,              0.0092426,              0.0092426,              0.0092426
                    156,                 1.0164,                0.49558,                0.93433,                0.86207,                0.81979,                0.87686,                0.58991,                 1.1585,                 0.5277,                 1.0146,              0.0092377,              0.0092377,              0.0092377
                    157,                 1.0282,                0.50099,                0.93316,                0.89723,                0.79528,                0.88355,                0.56942,                 1.1631,                0.52411,                 1.0075,              0.0092327,              0.0092327,              0.0092327
                    158,                 1.0312,                 0.5076,                0.93734,                0.89978,                0.80568,                0.86995,                0.55844,                 1.1611,                 0.5212,                   1.01,              0.0092278,              0.0092278,              0.0092278
                    159,                 1.0287,                  0.504,                0.93919,                 0.8884,                0.81755,                0.86419,                0.55221,                 1.1661,                0.52903,                 1.0083,              0.0092229,              0.0092229,              0.0092229
                    160,                 1.0068,                0.49686,                0.93064,                0.84902,                0.88431,                0.88429,                0.56354,                  1.176,                0.52716,                 1.0095,              0.0092179,              0.0092179,              0.0092179
                    161,                   1.01,                0.49569,                0.93008,                0.90047,                0.82302,                0.86136,                0.55719,                 1.1719,                0.51712,                 1.0167,              0.0092129,              0.0092129,              0.0092129
                    162,                 1.0145,                0.49489,                0.93042,                0.83515,                0.81492,                0.85226,                0.54707,                 1.1723,                0.53958,                 1.0161,               0.009208,               0.009208,               0.009208
                    163,                 1.0195,                0.49616,                0.93759,                 0.8723,                0.81539,                 0.8612,                0.59064,                 1.1702,                0.52741,                 1.0171,              0.0092031,              0.0092031,              0.0092031
                    164,                  1.023,                0.49965,                0.93349,                0.87491,                0.81104,                0.84354,                0.50532,                 1.2289,                0.55026,                 1.0278,              0.0091981,              0.0091981,              0.0091981
                    165,                 1.0349,                0.49587,                0.94089,                0.78611,                0.74837,                0.83569,                0.51317,                 1.1589,                0.53634,                 1.0056,              0.0091932,              0.0091932,              0.0091932
                    166,                 1.0233,                0.49492,                0.93661,                0.84418,                0.81049,                 0.7915,                 0.5256,                 1.1537,                 0.5373,                  1.005,              0.0091882,              0.0091882,              0.0091882
                    167,                 1.0099,                0.48704,                0.93303,                0.83732,                0.83172,                0.82899,                0.54493,                 1.1571,                0.52832,                  1.003,              0.0091833,              0.0091833,              0.0091833
                    168,                  1.004,                0.48966,                0.93186,                 0.7853,                0.82101,                0.83106,                0.55794,                 1.1629,                0.53606,                 1.0042,              0.0091783,              0.0091783,              0.0091783
                    169,                 1.0061,                0.48942,                0.92937,                0.77148,                0.81585,                0.83797,                0.55848,                 1.1655,                0.52822,                  1.006,              0.0091734,              0.0091734,              0.0091734
                    170,                 1.0074,                0.48524,                 0.9335,                0.74787,                0.82813,                0.80083,                0.53266,                 1.1805,                0.54418,                 1.0083,              0.0091684,              0.0091684,              0.0091684
                    171,                 1.0154,                0.50066,                0.93206,                0.79496,                0.84656,                0.84863,                0.56114,                 1.1673,                0.52735,                 1.0107,              0.0091635,              0.0091635,              0.0091635
                    172,                 1.0202,                0.49845,                0.93027,                0.86349,                0.84098,                0.84085,                0.53104,                 1.1679,                0.54018,                 1.0176,              0.0091585,              0.0091585,              0.0091585
                    173,                 1.0173,                0.49281,                0.93352,                0.82657,                0.75472,                0.81515,                0.53154,                  1.194,                0.54624,                 1.0171,              0.0091535,              0.0091535,              0.0091535
                    174,                 1.0135,                 0.4874,                0.93105,                0.83893,                0.75143,                0.82816,                0.55704,                 1.1664,                0.53042,                 1.0103,              0.0091486,              0.0091486,              0.0091486
                    175,                 1.0132,                0.49161,                0.93279,                0.85936,                0.75607,                0.83422,                0.54644,                 1.1743,                0.53224,                 1.0109,              0.0091436,              0.0091436,              0.0091436
                    176,                 1.0085,                0.48857,                0.93198,                0.75486,                0.88246,                0.80271,                0.52206,                 1.1569,                0.52515,                 1.0045,              0.0091387,              0.0091387,              0.0091387
                    177,                 1.0161,                0.49095,                0.93147,                0.89986,                 0.7973,                0.84715,                0.54423,                 1.1736,                0.52548,                 1.0141,              0.0091337,              0.0091337,              0.0091337
                    178,                 1.0143,                0.49043,                0.93456,                0.88826,                0.80142,                0.84324,                0.55279,                 1.1874,                0.52246,                 1.0155,              0.0091288,              0.0091288,              0.0091288
                    179,                 1.0093,                0.49593,                0.92623,                0.77782,                0.82181,                0.78988,                0.51933,                 1.1938,                0.54372,                 1.0212,              0.0091239,              0.0091239,              0.0091239
                    180,                0.98553,                0.47787,                0.92598,                0.85132,                0.79443,                0.82746,                0.55486,                 1.1637,                 0.5228,                 1.0093,              0.0091189,              0.0091189,              0.0091189
                    181,                 1.0028,                0.48352,                0.92523,                0.83561,                0.77287,                0.84907,                 0.5478,                 1.2081,                0.53299,                 1.0222,              0.0091139,              0.0091139,              0.0091139
                    182,                0.99787,                0.48127,                0.92987,                 0.8449,                0.81517,                 0.8155,                0.53371,                 1.1767,                0.52592,                 1.0115,               0.009109,               0.009109,               0.009109
                    183,                 0.9981,                0.48082,                0.92672,                0.85318,                0.82333,                0.81297,                 0.5107,                 1.1641,                0.53114,                 1.0185,              0.0091041,              0.0091041,              0.0091041
                    184,                 1.0027,                0.48728,                0.92625,                0.76127,                0.83902,                0.81298,                 0.5418,                 1.1789,                0.53412,                 1.0148,              0.0090991,              0.0090991,              0.0090991
                    185,                  1.004,                 0.4863,                 0.9298,                0.88381,                0.78374,                0.85524,                0.55674,                 1.1903,                0.52111,                 1.0175,              0.0090942,              0.0090942,              0.0090942
                    186,                0.99334,                0.48416,                0.92587,                0.85315,                0.79336,                0.83681,                0.53976,                 1.1638,                0.52673,                 1.0145,              0.0090892,              0.0090892,              0.0090892
                    187,                 0.9934,                0.48395,                0.93044,                0.90276,                 0.7621,                0.84923,                0.53474,                 1.1726,                0.51817,                 1.0106,              0.0090843,              0.0090843,              0.0090843
                    188,                 1.0051,                0.48664,                0.92708,                0.80972,                0.81515,                0.83188,                0.55169,                 1.1691,                0.52343,                 1.0153,              0.0090793,              0.0090793,              0.0090793
                    189,                 0.9928,                0.48004,                0.92773,                0.92944,                0.80026,                0.86928,                0.55914,                 1.1777,                0.52635,                  1.019,              0.0090744,              0.0090744,              0.0090744
                    190,                0.99973,                0.47704,                0.93063,                0.84228,                0.76499,                0.81641,                0.52189,                 1.1665,                0.52151,                 1.0115,              0.0090694,              0.0090694,              0.0090694
                    191,                 0.9715,                0.47481,                0.92235,                0.85232,                 0.8286,                0.85424,                0.54507,                 1.1835,                 0.5229,                 1.0107,              0.0090644,              0.0090644,              0.0090644
                    192,                0.98948,                0.48219,                0.92295,                0.89496,                0.83114,                0.86284,                0.58221,                 1.1632,                0.51584,                 1.0037,              0.0090595,              0.0090595,              0.0090595
                    193,                 0.9794,                0.47924,                0.92136,                0.89374,                0.75607,                0.85144,                0.54437,                 1.1556,                 0.5088,                 1.0104,              0.0090545,              0.0090545,              0.0090545
                    194,                0.96119,                0.47387,                0.91789,                0.89106,                0.81524,                0.87588,                  0.557,                 1.1664,                0.50878,                 1.0146,              0.0090496,              0.0090496,              0.0090496
                    195,                0.98597,                0.47845,                0.92268,                0.84604,                0.83769,                0.85803,                0.50881,                 1.1809,                0.53059,                 1.0131,              0.0090446,              0.0090446,              0.0090446
                    196,                0.98447,                0.47625,                0.92385,                0.87749,                0.78089,                0.86995,                0.54927,                 1.1675,                0.52738,                 1.0096,              0.0090397,              0.0090397,              0.0090397
                    197,                0.98316,                0.47578,                0.92524,                0.90534,                0.73176,                0.84059,                0.53802,                 1.1938,                0.52311,                 1.0182,              0.0090347,              0.0090347,              0.0090347
                    198,                 0.9701,                0.47132,                0.92465,                0.82854,                0.81217,                0.86444,                0.54538,                 1.1712,                0.51758,                 1.0165,              0.0090298,              0.0090298,              0.0090298
                    199,                0.96676,                0.47471,                0.92208,                0.77398,                0.80465,                 0.8439,                0.53719,                 1.1868,                 0.5444,                 1.0194,              0.0090248,              0.0090248,              0.0090248
                    200,                 0.9835,                0.48055,                0.92769,                0.86495,                0.81031,                0.85725,                0.54799,                 1.1815,                 0.5262,                 1.0157,              0.0090199,              0.0090199,              0.0090199
                    201,                 1.0048,                 0.4864,                 0.9288,                0.86136,                0.80273,                0.86026,                0.56309,                  1.165,                0.51751,                 1.0176,              0.0090149,              0.0090149,              0.0090149
                    202,                0.99799,                0.48423,                0.92771,                 0.8006,                0.89507,                0.89526,                0.56769,                 1.1885,                0.51934,                 1.0196,                0.00901,                0.00901,                0.00901
                    203,                0.98805,                   0.48,                0.92583,                0.83467,                0.78667,                0.81694,                 0.5337,                 1.1572,                0.51404,                   1.01,              0.0090051,              0.0090051,              0.0090051
                    204,                0.98328,                0.47756,                 0.9237,                0.84429,                0.81928,                0.86076,                0.53868,                 1.1718,                0.51229,                 1.0104,              0.0090001,              0.0090001,              0.0090001
                    205,                0.96304,                0.47558,                 0.9228,                0.91395,                0.79716,                0.85848,                0.57612,                 1.1793,                0.52083,                 1.0133,              0.0089952,              0.0089952,              0.0089952
                    206,                 0.9918,                0.48229,                0.92683,                0.82805,                0.80859,                0.84403,                0.53849,                 1.1708,                0.52228,                 1.0117,              0.0089902,              0.0089902,              0.0089902
                    207,                0.96966,                0.46994,                0.91902,                0.83845,                0.82452,                0.84833,                0.55276,                 1.1748,                0.51814,                 1.0145,              0.0089853,              0.0089853,              0.0089853
                    208,                0.98508,                0.47706,                 0.9248,                0.80128,                0.83056,                0.82514,                0.54538,                 1.1715,                0.52701,                 1.0078,              0.0089803,              0.0089803,              0.0089803
                    209,                0.96286,                0.46846,                0.91455,                 0.8128,                0.82067,                  0.851,                 0.5608,                 1.1685,                0.51662,                 1.0067,              0.0089753,              0.0089753,              0.0089753
                    210,                0.96311,                0.47113,                0.92242,                0.85859,                0.82583,                0.86005,                0.55445,                 1.1607,                0.51741,                 1.0094,              0.0089704,              0.0089704,              0.0089704
                    211,                0.95766,                0.46943,                 0.9182,                0.94323,                0.78935,                0.85964,                0.53345,                 1.1556,                 0.5081,                 1.0091,              0.0089654,              0.0089654,              0.0089654
                    212,                0.96797,                0.47446,                0.92138,                0.87624,                0.81757,                0.85861,                0.54958,                 1.1721,                0.52428,                 1.0189,              0.0089605,              0.0089605,              0.0089605
                    213,                0.96576,                0.47341,                0.91788,                0.84945,                0.81915,                0.85275,                0.55805,                 1.1754,                0.52362,                  1.017,              0.0089555,              0.0089555,              0.0089555
                    214,                0.95345,                0.46262,                0.91943,                0.88226,                0.81877,                0.86464,                0.54432,                 1.1616,                0.50849,                 1.0146,              0.0089506,              0.0089506,              0.0089506
                    215,                0.94434,                0.46043,                0.91606,                0.87188,                0.81042,                0.84185,                0.56266,                  1.191,                0.52685,                 1.0128,              0.0089456,              0.0089456,              0.0089456
                    216,                0.97139,                0.47081,                0.91499,                0.87533,                0.80063,                0.89116,                0.58106,                 1.1896,                0.52452,                 1.0095,              0.0089407,              0.0089407,              0.0089407
                    217,                0.96386,                0.47039,                0.92193,                0.81429,                 0.7605,                0.82186,                  0.508,                 1.1998,                0.52452,                 1.0273,              0.0089358,              0.0089358,              0.0089358
                    218,                0.95821,                0.46627,                0.91879,                0.85165,                0.76377,                0.81999,                0.53656,                 1.1623,                 0.5206,                 1.0138,              0.0089308,              0.0089308,              0.0089308
                    219,                0.95502,                0.46237,                0.91506,                0.83942,                0.76953,                0.84938,                0.54525,                 1.1777,                 0.5132,                 1.0174,              0.0089258,              0.0089258,              0.0089258
                    220,                0.95692,                0.46402,                0.90986,                 0.9227,                0.80619,                0.87823,                0.57074,                 1.1657,                0.50318,                 1.0148,              0.0089209,              0.0089209,              0.0089209
                    221,                0.95551,                0.45963,                0.91156,                0.80581,                0.81787,                0.85425,                0.55438,                 1.1734,                0.52288,                  1.017,              0.0089159,              0.0089159,              0.0089159
                    222,                 0.9799,                0.46737,                0.92229,                0.86396,                0.83124,                0.84336,                0.57044,                 1.1905,                0.51754,                 1.0171,               0.008911,               0.008911,               0.008911
                    223,                0.95489,                0.46634,                0.91673,                0.84282,                0.79579,                 0.8409,                0.55475,                 1.1551,                0.51724,                 1.0074,              0.0089061,              0.0089061,              0.0089061
                    224,                0.96211,                0.46263,                0.92184,                0.85134,                 0.8063,                0.86163,                0.56683,                 1.1603,                0.50986,                 1.0079,              0.0089011,              0.0089011,              0.0089011
                    225,                   0.95,                0.46508,                0.91568,                0.82977,                0.80687,                0.85861,                0.54789,                 1.1751,                0.52204,                 1.0121,              0.0088962,              0.0088962,              0.0088962
                    226,                 0.9635,                0.47503,                0.91978,                0.87035,                0.78903,                0.85716,                0.56021,                   1.17,                0.52219,                 1.0106,              0.0088912,              0.0088912,              0.0088912
                    227,                0.95787,                0.46959,                0.92081,                0.88317,                0.78676,                0.86914,                0.55046,                 1.1797,                0.51871,                 1.0125,              0.0088863,              0.0088863,              0.0088863
                    228,                0.96999,                0.47459,                0.92382,                0.90693,                0.82679,                0.87069,                0.56225,                 1.1711,                0.51685,                 1.0162,              0.0088813,              0.0088813,              0.0088813
                    229,                0.94869,                0.46392,                0.90939,                0.81225,                0.84577,                0.85162,                0.54894,                  1.177,                0.51079,                 1.0243,              0.0088763,              0.0088763,              0.0088763
                    230,                0.94989,                0.46022,                0.90744,                0.85074,                0.77043,                0.83983,                0.53452,                 1.1738,                0.51517,                 1.0155,              0.0088714,              0.0088714,              0.0088714
                    231,                0.95188,                0.46117,                0.91741,                0.86831,                0.79812,                0.85165,                0.55257,                 1.1674,                0.51791,                 1.0159,              0.0088664,              0.0088664,              0.0088664
                    232,                0.94076,                0.45886,                0.91418,                0.85569,                 0.8104,                0.85535,                0.55841,                  1.181,                0.51903,                  1.017,              0.0088615,              0.0088615,              0.0088615
                    233,                0.92922,                0.45462,                0.91224,                 0.8565,                0.82906,                0.84978,                0.53393,                 1.1705,                0.51433,                 1.0214,              0.0088565,              0.0088565,              0.0088565
                    234,                0.94909,                0.46128,                0.91722,                0.86043,                0.77902,                0.85041,                0.53637,                 1.1688,                0.51204,                  1.019,              0.0088516,              0.0088516,              0.0088516
                    235,                0.95222,                0.46214,                0.91214,                 0.8883,                0.80417,                0.84712,                0.55464,                 1.1982,                0.52222,                 1.0229,              0.0088466,              0.0088466,              0.0088466
                    236,                0.93406,                0.45764,                0.91193,                0.87657,                0.81751,                0.85882,                0.55314,                 1.1859,                0.51304,                 1.0199,              0.0088417,              0.0088417,              0.0088417
                    237,                0.95952,                0.46914,                0.92021,                0.93479,                0.78344,                 0.8619,                0.55955,                 1.1691,                0.50884,                 1.0108,              0.0088368,              0.0088368,              0.0088368
                    238,                0.94982,                0.46216,                0.91408,                0.84694,                0.81983,                0.86217,                0.55635,                 1.1582,                0.51485,                 1.0074,              0.0088318,              0.0088318,              0.0088318
                    239,                0.94397,                0.46118,                0.91098,                0.78686,                0.81499,                0.83363,                0.54074,                 1.1726,                0.51842,                 1.0112,              0.0088268,              0.0088268,              0.0088268
                    240,                0.93045,                0.45727,                0.91012,                0.83686,                0.79192,                0.86167,                0.53193,                 1.1838,                0.52459,                 1.0142,              0.0088219,              0.0088219,              0.0088219
                    241,                0.94416,                0.45915,                0.91806,                 0.8532,                0.80757,                  0.817,                0.53823,                 1.1839,                0.52056,                 1.0175,               0.008817,               0.008817,               0.008817
                    242,                0.97605,                0.47539,                0.91659,                0.85246,                0.77334,                  0.836,                0.53046,                 1.1817,                0.52248,                 1.0171,               0.008812,               0.008812,               0.008812
                    243,                0.95089,                0.46465,                0.91024,                0.84986,                0.80895,                 0.8443,                0.57252,                  1.192,                0.51808,                 1.0129,              0.0088071,              0.0088071,              0.0088071
                    244,                0.94565,                0.46181,                0.91102,                0.94306,                0.81525,                0.88752,                0.59298,                 1.1609,                0.50452,                 1.0113,              0.0088021,              0.0088021,              0.0088021
                    245,                0.93681,                0.45701,                0.91425,                0.87551,                 0.8052,                0.88462,                 0.5783,                 1.1462,                0.49828,                 1.0103,              0.0087972,              0.0087972,              0.0087972
                    246,                0.92336,                0.45269,                0.91014,                0.89781,                0.75329,                 0.8565,                0.54659,                 1.1709,                0.51341,                 1.0155,              0.0087922,              0.0087922,              0.0087922
                    247,                0.94027,                 0.4588,                0.90992,                0.85827,                0.80777,                0.86278,                0.53148,                 1.1823,                 0.5149,                 1.0144,              0.0087872,              0.0087872,              0.0087872
                    248,                0.95771,                0.46495,                0.91369,                0.83068,                0.82598,                0.84838,                0.54292,                 1.1849,                0.50987,                 1.0198,              0.0087823,              0.0087823,              0.0087823
                    249,                0.92117,                0.45342,                0.90492,                0.88578,                0.80666,                0.87025,                0.56595,                  1.199,                0.51054,                 1.0197,              0.0087774,              0.0087774,              0.0087774
                    250,                 0.9383,                0.45721,                0.91108,                0.86676,                0.78028,                0.81076,                0.54103,                 1.1849,                0.50637,                 1.0188,              0.0087724,              0.0087724,              0.0087724
                    251,                 0.9293,                 0.4567,                0.90598,                0.90085,                0.78576,                0.86523,                0.55318,                 1.1768,                0.50729,                 1.0171,              0.0087674,              0.0087674,              0.0087674
                    252,                0.92828,                0.45622,                0.90391,                0.85669,                0.81679,                0.86449,                0.56408,                 1.1632,                0.50615,                 1.0109,              0.0087625,              0.0087625,              0.0087625
                    253,                0.92018,                  0.448,                0.89957,                0.90388,                0.78561,                0.87817,                0.56446,                 1.1707,                0.50935,                 1.0121,              0.0087576,              0.0087576,              0.0087576
                    254,                0.92261,                0.44613,                0.90538,                0.85477,                  0.811,                0.87348,                0.55237,                 1.1605,                0.50563,                 1.0161,              0.0087526,              0.0087526,              0.0087526
                    255,                0.91759,                0.44892,                0.90401,                 0.8915,                0.75574,                0.85963,                0.53684,                 1.1789,                0.51535,                 1.0172,              0.0087476,              0.0087476,              0.0087476
                    256,                0.91761,                 0.4505,                0.90194,                0.84049,                0.82228,                 0.8335,                  0.555,                 1.1772,                0.51203,                 1.0161,              0.0087427,              0.0087427,              0.0087427
                    257,                 0.9254,                0.45134,                0.90104,                0.80954,                0.84305,                0.84613,                0.54134,                  1.184,                0.51568,                  1.016,              0.0087378,              0.0087378,              0.0087378
                    258,                 0.9316,                0.45276,                 0.9099,                0.81554,                0.78157,                0.81104,                0.53056,                  1.175,                0.52221,                 1.0206,              0.0087328,              0.0087328,              0.0087328
                    259,                0.92822,                0.45488,                0.90555,                  0.856,                0.75698,                 0.8042,                0.52846,                 1.1767,                0.52249,                 1.0172,              0.0087278,              0.0087278,              0.0087278
                    260,                0.91847,                0.44746,                0.89891,                0.80694,                0.83068,                 0.8572,                0.54291,                 1.1713,                0.50269,                 1.0178,              0.0087229,              0.0087229,              0.0087229
                    261,                 0.9047,                0.43931,                 0.9023,                0.87266,                0.76828,                0.85861,                0.53078,                 1.1883,                0.51608,                 1.0229,               0.008718,               0.008718,               0.008718
                    262,                0.92849,                0.44832,                0.90471,                 0.8787,                0.82806,                0.86982,                0.55521,                 1.1688,                0.50646,                 1.0138,               0.008713,               0.008713,               0.008713
                    263,                0.92846,                0.45408,                0.90763,                 0.8701,                0.82155,                0.86669,                0.55551,                 1.1652,                0.50882,                 1.0123,              0.0087081,              0.0087081,              0.0087081
                    264,                0.92834,                0.45602,                0.90773,                0.93641,                0.81023,                0.86558,                0.56268,                 1.1696,                0.51091,                 1.0191,              0.0087031,              0.0087031,              0.0087031
                    265,                0.91592,                 0.4458,                0.90175,                0.93833,                0.81362,                0.86831,                0.55897,                  1.161,                0.49749,                  1.024,              0.0086981,              0.0086981,              0.0086981
                    266,                0.91794,                0.45172,                0.90545,                0.89053,                0.79652,                 0.8665,                0.56474,                  1.185,                0.50405,                 1.0252,              0.0086932,              0.0086932,              0.0086932
                    267,                0.91196,                 0.4471,                0.90091,                0.87809,                0.81507,                0.86783,                0.58278,                 1.2076,                0.51161,                 1.0229,              0.0086882,              0.0086882,              0.0086882
                    268,                0.88821,                0.43627,                0.89404,                0.88629,                0.81754,                0.87638,                0.58108,                 1.1886,                0.50844,                 1.0258,              0.0086833,              0.0086833,              0.0086833
                    269,                0.90275,                0.44152,                0.90068,                 0.8463,                0.81638,                0.84394,                0.55587,                 1.1734,                0.50901,                 1.0238,              0.0086783,              0.0086783,              0.0086783
                    270,                  0.924,                0.44868,                0.90248,                0.84929,                0.79208,                0.85247,                0.55891,                 1.1748,                0.51558,                 1.0243,              0.0086734,              0.0086734,              0.0086734
                    271,                0.91277,                0.44317,                0.89933,                0.83193,                0.80894,                  0.852,                0.56591,                 1.1772,                0.51356,                 1.0246,              0.0086684,              0.0086684,              0.0086684
                    272,                0.91925,                0.44922,                0.90346,                0.84898,                0.81077,                0.84934,                0.54949,                 1.1864,                  0.518,                 1.0191,              0.0086635,              0.0086635,              0.0086635
                    273,                0.90228,                0.43738,                0.89946,                0.88128,                 0.8008,                0.85935,                0.55904,                 1.1763,                0.51162,                 1.0197,              0.0086586,              0.0086586,              0.0086586
                    274,                0.92042,                 0.4494,                0.90264,                0.93087,                0.80854,                0.86104,                0.56062,                 1.1823,                 0.5042,                 1.0186,              0.0086536,              0.0086536,              0.0086536
                    275,                0.89478,                0.43553,                0.89341,                0.91815,                0.76132,                0.83987,                0.54928,                 1.1707,                 0.5129,                 1.0185,              0.0086486,              0.0086486,              0.0086486
                    276,                0.89675,                0.44011,                0.90069,                0.88226,                0.80825,                 0.8591,                0.56436,                 1.2023,                0.51439,                  1.034,              0.0086437,              0.0086437,              0.0086437
                    277,                0.92271,                0.44676,                 0.9039,                0.86419,                 0.8145,                0.85763,                0.55594,                 1.1927,                0.50579,                 1.0205,              0.0086388,              0.0086388,              0.0086388
                    278,                0.89847,                0.44354,                0.89499,                0.88921,                0.80871,                0.85599,                 0.5358,                 1.1956,                0.51377,                 1.0247,              0.0086338,              0.0086338,              0.0086338
                    279,                0.91741,                0.44357,                0.89858,                0.89674,                0.81394,                0.85362,                0.54687,                 1.1775,                0.51022,                 1.0232,              0.0086288,              0.0086288,              0.0086288
                    280,                0.88698,                0.43361,                0.89893,                0.88466,                0.80542,                0.87416,                0.56445,                 1.1784,                0.50686,                 1.0189,              0.0086239,              0.0086239,              0.0086239
                    281,                0.90389,                0.44298,                0.90145,                0.90791,                0.77229,                0.85257,                0.53762,                 1.1794,                0.51395,                 1.0207,               0.008619,               0.008619,               0.008619
                    282,                0.90667,                0.44554,                0.89584,                 0.8471,                0.78164,                0.85062,                 0.5469,                 1.1825,                  0.507,                 1.0228,               0.008614,               0.008614,               0.008614
                    283,                0.90795,                0.44391,                0.90503,                0.88687,                0.82029,                0.86557,                0.55775,                 1.1892,                0.52181,                 1.0256,              0.0086091,              0.0086091,              0.0086091
                    284,                0.90239,                0.44452,                0.90258,                0.89219,                0.72748,                0.84607,                0.54632,                 1.1902,                0.51774,                 1.0273,              0.0086041,              0.0086041,              0.0086041
                    285,                0.91966,                0.45013,                0.90261,                0.85408,                0.80851,                0.84967,                0.54938,                 1.1777,                0.51474,                 1.0187,              0.0085992,              0.0085992,              0.0085992
                    286,                0.90063,                 0.4386,                0.89798,                0.87236,                0.80956,                0.85817,                0.55783,                 1.1837,                0.51567,                 1.0217,              0.0085942,              0.0085942,              0.0085942
                    287,                0.89292,                0.43647,                0.89942,                0.93611,                  0.801,                0.87287,                0.56516,                 1.1637,                 0.4973,                 1.0183,              0.0085893,              0.0085893,              0.0085893
                    288,                0.89842,                0.44109,                0.89798,                0.90143,                0.81952,                0.86367,                0.56269,                 1.1761,                0.50285,                 1.0228,              0.0085843,              0.0085843,              0.0085843
                    289,                0.88919,                0.43865,                 0.8994,                 0.9246,                0.80195,                0.88312,                0.58093,                 1.1745,                0.50397,                 1.0208,              0.0085793,              0.0085793,              0.0085793
                    290,                0.90844,                0.44385,                0.89895,                0.88411,                0.81209,                0.86508,                0.54416,                 1.1939,                0.51089,                 1.0317,              0.0085744,              0.0085744,              0.0085744
                    291,                 0.9183,                0.44699,                0.89849,                0.89514,                0.82098,                0.85944,                0.53688,                 1.1863,                0.51524,                 1.0275,              0.0085695,              0.0085695,              0.0085695
                    292,                0.90015,                0.44498,                0.89728,                0.89577,                0.82936,                0.85832,                0.55195,                 1.1869,                0.51319,                 1.0258,              0.0085645,              0.0085645,              0.0085645
                    293,                0.88353,                0.43828,                 0.8935,                0.83414,                0.84846,                0.86496,                0.55704,                 1.1825,                0.50821,                 1.0312,              0.0085596,              0.0085596,              0.0085596
                    294,                0.91475,                0.44857,                0.89884,                  0.939,                0.81356,                0.87673,                0.57011,                 1.1822,                0.51158,                 1.0302,              0.0085546,              0.0085546,              0.0085546
                    295,                 0.8834,                0.43523,                0.89148,                0.87681,                0.82655,                0.86162,                 0.5733,                 1.1823,                0.51949,                 1.0237,              0.0085497,              0.0085497,              0.0085497
                    296,                0.90253,                0.44566,                0.89771,                0.93004,                0.82284,                0.86962,                0.56997,                 1.1707,                0.50188,                 1.0226,              0.0085447,              0.0085447,              0.0085447
                    297,                0.88494,                0.43318,                0.89514,                0.88081,                0.83759,                0.86306,                0.56172,                 1.1782,                0.50763,                 1.0303,              0.0085398,              0.0085398,              0.0085398
                    298,                0.90944,                 0.4429,                0.89845,                0.92168,                0.76077,                0.86306,                0.56034,                 1.1909,                0.51683,                 1.0243,              0.0085348,              0.0085348,              0.0085348
                    299,                0.89967,                0.43774,                0.90182,                0.85051,                0.80663,                0.85661,                0.54541,                 1.1835,                0.51544,                 1.0303,              0.0085299,              0.0085299,              0.0085299
                    300,                0.89706,                0.43895,                 0.8958,                0.94458,                0.82523,                0.86484,                0.55603,                 1.1864,                0.51328,                 1.0255,              0.0085249,              0.0085249,              0.0085249
                    301,                0.89445,                 0.4384,                0.89634,                0.86362,                0.74184,                0.82972,                 0.5367,                 1.1989,                0.53245,                 1.0272,                0.00852,                0.00852,                0.00852
                    302,                0.90122,                0.43957,                0.89854,                 0.8339,                0.77495,                0.84535,                0.54362,                 1.1849,                0.52888,                 1.0253,               0.008515,               0.008515,               0.008515
                    303,                0.88096,                0.43308,                0.89362,                0.87204,                0.81012,                0.84943,                0.54969,                 1.1811,                0.50723,                  1.024,                0.00851,                0.00851,                0.00851
