                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.3529,                0.73779,                 1.0475,                0.76198,                0.44104,                0.46808,                0.25618,                 1.5057,                 1.1241,                  1.159,               0.009472,               0.009472,               0.009472
                     19,                 1.3413,                0.72631,                 1.0458,                0.89411,                0.51028,                 0.5611,                0.31707,                 1.4709,                0.92082,                 1.1389,               0.009439,               0.009439,               0.009439
                     20,                  1.331,                0.70818,                 1.0457,                0.87087,                 0.4567,                 0.5372,                0.30982,                 1.4355,                 1.5101,                 1.1257,               0.009406,               0.009406,               0.009406
                     21,                 1.3305,                0.72222,                 1.0387,                0.86517,                0.44601,                 0.5592,                0.32318,                 1.3887,                 1.0562,                 1.1085,               0.009373,               0.009373,               0.009373
                     22,                 1.3084,                0.72065,                 1.0355,                0.86973,                0.45143,                0.50421,                0.28315,                 1.4257,                 1.1394,                 1.0999,                0.00934,                0.00934,                0.00934
                     23,                 1.3021,                0.70085,                 1.0386,                 0.8871,                0.49194,                0.54379,                0.27812,                 1.5901,                0.90252,                 1.1964,               0.009307,               0.009307,               0.009307
                     24,                 1.3279,                0.71879,                 1.0448,                 0.8646,                0.48661,                0.56214,                 0.3426,                 1.3292,                0.95708,                 1.0862,               0.009274,               0.009274,               0.009274
                     25,                 1.3138,                0.70097,                 1.0358,                0.88008,                0.50107,                0.56806,                0.34847,                  1.306,                0.85393,                  1.087,               0.009241,               0.009241,               0.009241
                     26,                 1.3021,                0.69301,                  1.035,                0.85888,                0.47721,                0.52177,                0.31976,                 1.2835,                0.86398,                 1.0516,               0.009208,               0.009208,               0.009208
                     27,                 1.3011,                0.67879,                 1.0307,                0.90859,                0.54112,                0.66683,                0.40808,                 1.2772,                0.84963,                 1.0547,               0.009175,               0.009175,               0.009175
                     28,                 1.2843,                0.68317,                 1.0293,                0.87637,                0.54495,                0.65514,                0.41478,                 1.2639,                0.75648,                  1.052,               0.009142,               0.009142,               0.009142
                     29,                 1.2505,                 0.6626,                 1.0108,                0.89283,                  0.507,                0.68248,                0.42558,                 1.2981,                0.81541,                 1.0634,               0.009109,               0.009109,               0.009109
                     30,                 1.2738,                0.66992,                 1.0263,                0.64291,                0.52811,                0.54279,                0.33787,                 1.3849,                0.83233,                 1.0881,               0.009076,               0.009076,               0.009076
                     31,                 1.2756,                0.66603,                 1.0128,                0.63078,                0.68095,                0.70599,                 0.4265,                 1.2642,                0.70667,                 1.0573,               0.009043,               0.009043,               0.009043
                     32,                 1.2958,                0.66493,                 1.0213,                0.68761,                0.61723,                0.69512,                0.41897,                 1.3305,                0.70138,                 1.0711,                0.00901,                0.00901,                0.00901
                     33,                 1.2599,                0.65438,                 1.0189,                0.57517,                0.63306,                0.68194,                0.42406,                 1.2587,                0.67207,                 1.0514,               0.008977,               0.008977,               0.008977
                     34,                 1.2625,                0.64896,                 1.0162,                0.64309,                0.55379,                0.58656,                0.36293,                 1.3313,                0.84517,                 1.0845,               0.008944,               0.008944,               0.008944
                     35,                 1.2493,                0.63751,                 1.0153,                 0.9007,                0.55466,                0.59925,                0.37327,                 1.2657,                0.72075,                 1.0417,               0.008911,               0.008911,               0.008911
                     36,                 1.2106,                0.62234,                 1.0106,                0.58224,                0.52969,                0.58775,                0.36227,                 1.2906,                0.70938,                 1.0551,               0.008878,               0.008878,               0.008878
                     37,                 1.2692,                0.64838,                 1.0149,                0.88528,                 0.4852,                0.52862,                0.32621,                 1.3015,                  1.006,                 1.0722,               0.008845,               0.008845,               0.008845
                     38,                 1.2588,                 0.6424,                 1.0113,                 0.9359,                0.54154,                0.61866,                0.38361,                 1.2811,                0.67656,                 1.0502,               0.008812,               0.008812,               0.008812
                     39,                 1.2347,                0.63074,                   1.01,                0.57425,                0.50311,                0.55717,                0.34812,                 1.2703,                0.72916,                 1.0529,               0.008779,               0.008779,               0.008779
                     40,                 1.2262,                0.62563,                 1.0101,                0.55575,                0.67621,                 0.6739,                0.38965,                 1.3929,                0.66557,                 1.0717,               0.008746,               0.008746,               0.008746
                     41,                 1.2345,                0.63306,                 1.0057,                0.53426,                0.63477,                 0.6383,                0.40082,                 1.2128,                0.68562,                 1.0377,               0.008713,               0.008713,               0.008713
                     42,                 1.2196,                0.62782,                 1.0064,                0.59224,                0.53621,                0.60089,                0.37146,                 1.3531,                 0.6912,                 1.0651,                0.00868,                0.00868,                0.00868
                     43,                  1.248,                0.64071,                 1.0108,                0.90927,                0.55332,                0.62545,                 0.3542,                 1.3966,                0.79055,                 1.0995,               0.008647,               0.008647,               0.008647
                     44,                  1.231,                0.63093,                 1.0075,                0.54135,                0.61931,                0.59365,                 0.3702,                 1.3175,                0.72227,                 1.0553,               0.008614,               0.008614,               0.008614
                     45,                 1.2251,                 0.6224,                 1.0012,                0.57819,                0.71652,                0.63139,                 0.4084,                 1.2262,                0.65855,                 1.0403,               0.008581,               0.008581,               0.008581
                     46,                 1.2126,                0.61323,                 1.0036,                0.62225,                0.63481,                0.60328,                0.36212,                 1.2692,                0.66635,                 1.0521,               0.008548,               0.008548,               0.008548
                     47,                 1.1921,                0.61061,                0.99811,                 0.5976,                0.67312,                0.65351,                0.40992,                 1.2896,                0.68863,                 1.0491,               0.008515,               0.008515,               0.008515
                     48,                 1.2147,                0.62192,                 1.0035,                 0.5696,                0.60445,                0.60185,                0.35467,                 1.3598,                 0.7125,                 1.0907,               0.008482,               0.008482,               0.008482
                     49,                 1.2106,                0.61579,                0.99324,                0.82778,                0.60612,                0.68801,                 0.4336,                 1.2353,                 0.6126,                 1.0416,               0.008449,               0.008449,               0.008449
                     50,                 1.2306,                0.61585,                 1.0048,                0.60644,                0.77531,                 0.7584,                0.48697,                 1.1981,                0.59858,                 1.0295,               0.008416,               0.008416,               0.008416
                     51,                 1.2174,                0.60676,                0.99031,                0.90572,                0.55873,                0.60132,                 0.3848,                 1.2223,                0.64848,                 1.0312,               0.008383,               0.008383,               0.008383
                     52,                 1.1807,                0.58967,                0.98964,                0.63469,                 0.6106,                0.61693,                 0.3951,                 1.2834,                0.67968,                 1.0449,                0.00835,                0.00835,                0.00835
                     53,                 1.1845,                0.59151,                0.98162,                0.54434,                0.61733,                0.59669,                0.38487,                 1.2322,                0.68297,                 1.0387,               0.008317,               0.008317,               0.008317
                     54,                 1.2104,                0.60311,                0.98906,                0.60037,                0.76679,                0.73621,                0.47336,                 1.2085,                0.67118,                  1.033,               0.008284,               0.008284,               0.008284
                     55,                 1.2205,                0.60971,                0.99257,                   0.68,                0.78803,                0.72872,                0.45916,                 1.2019,                0.61104,                 1.0253,               0.008251,               0.008251,               0.008251
                     56,                 1.1727,                0.58928,                0.99025,                 0.7201,                0.59966,                0.68187,                0.44213,                 1.2033,                0.59097,                 1.0288,               0.008218,               0.008218,               0.008218
                     57,                  1.157,                0.57729,                0.98116,                 0.6152,                0.72402,                0.73771,                0.47461,                 1.1937,                0.63585,                 1.0252,               0.008185,               0.008185,               0.008185
                     58,                 1.1483,                0.57029,                0.98217,                0.59934,                0.64196,                0.68168,                 0.4359,                 1.1906,                0.60831,                 1.0249,               0.008152,               0.008152,               0.008152
                     59,                 1.1756,                0.58739,                0.99078,                0.67185,                0.56305,                0.64129,                0.42131,                 1.1814,                 0.6317,                 1.0241,               0.008119,               0.008119,               0.008119
                     60,                 1.1863,                0.59209,                0.99333,                0.63114,                0.57292,                0.57803,                0.35247,                  1.291,                0.83042,                 1.0766,               0.008086,               0.008086,               0.008086
                     61,                 1.1773,                0.58854,                0.98855,                0.58946,                0.56861,                0.60626,                0.39205,                 1.1978,                0.64275,                 1.0316,               0.008053,               0.008053,               0.008053
                     62,                 1.1562,                0.57107,                0.97932,                 0.8961,                0.62684,                0.71051,                0.46824,                 1.1849,                0.63209,                 1.0274,                0.00802,                0.00802,                0.00802
                     63,                 1.1612,                0.58156,                0.98402,                0.83808,                0.60665,                0.70619,                 0.4627,                 1.2875,                0.63037,                 1.0529,               0.007987,               0.007987,               0.007987
                     64,                 1.1539,                0.58293,                0.97772,                0.77865,                 0.7294,                0.73814,                 0.4755,                 1.2786,                0.63078,                 1.0412,               0.007954,               0.007954,               0.007954
                     65,                 1.1577,                0.57462,                0.98225,                0.61848,                0.74085,                0.70079,                0.41076,                  1.287,                0.62763,                 1.0486,               0.007921,               0.007921,               0.007921
                     66,                 1.1336,                0.56016,                  0.972,                0.70393,                0.71023,                0.70145,                0.44653,                 1.2161,                 0.5995,                 1.0297,               0.007888,               0.007888,               0.007888
                     67,                 1.1483,                0.56509,                0.98008,                0.74311,                0.67702,                0.69609,                0.46506,                 1.1825,                0.58554,                 1.0156,               0.007855,               0.007855,               0.007855
                     68,                 1.1477,                0.56881,                 0.9725,                0.81237,                0.60679,                0.70893,                0.46238,                 1.1902,                0.58751,                 1.0271,               0.007822,               0.007822,               0.007822
                     69,                 1.1475,                0.57058,                0.97253,                0.70986,                 0.6727,                0.72576,                0.48195,                   1.18,                0.58899,                 1.0186,               0.007789,               0.007789,               0.007789
                     70,                 1.1396,                0.56717,                0.97471,                0.65991,                0.73375,                0.70946,                0.47213,                 1.1672,                0.58845,                 1.0151,               0.007756,               0.007756,               0.007756
                     71,                 1.1429,                0.57578,                 0.9767,                0.77825,                0.62634,                0.70541,                0.46901,                 1.1919,                0.58851,                  1.025,               0.007723,               0.007723,               0.007723
                     72,                 1.1282,                 0.5614,                0.97051,                0.79248,                0.73422,                0.78584,                0.52085,                  1.178,                0.56695,                 1.0203,                0.00769,                0.00769,                0.00769
                     73,                 1.1555,                  0.568,                0.97603,                 0.5987,                0.73924,                0.68069,                0.45086,                 1.1969,                0.59623,                 1.0194,               0.007657,               0.007657,               0.007657
                     74,                 1.1706,                 0.5729,                0.97622,                0.85298,                0.66784,                0.75032,                0.50987,                 1.1884,                0.58636,                 1.0166,               0.007624,               0.007624,               0.007624
                     75,                 1.1338,                0.55338,                0.97047,                0.75484,                0.74142,                0.76918,                0.52858,                 1.1491,                0.56291,                 1.0046,               0.007591,               0.007591,               0.007591
                     76,                 1.1235,                0.54864,                0.96963,                0.80822,                0.73308,                0.77916,                0.52279,                 1.1422,                0.55897,                  1.003,               0.007558,               0.007558,               0.007558
                     77,                 1.1032,                0.54653,                 0.9635,                0.72613,                0.80554,                0.77996,                0.50929,                 1.1846,                0.57643,                 1.0177,               0.007525,               0.007525,               0.007525
                     78,                 1.1412,                0.56037,                0.97645,                0.56789,                0.65264,                0.63083,                0.40342,                 1.2083,                0.60846,                 1.0282,               0.007492,               0.007492,               0.007492
                     79,                 1.1144,                0.54839,                0.96103,                0.64352,                0.68858,                0.68745,                0.44925,                 1.1982,                0.59182,                 1.0232,               0.007459,               0.007459,               0.007459
                     80,                 1.1241,                0.55085,                0.97382,                0.79076,                0.83344,                0.84013,                0.54066,                 1.1614,                0.56248,                 1.0073,               0.007426,               0.007426,               0.007426
                     81,                 1.1171,                0.55243,                0.96026,                0.78517,                0.81554,                0.81566,                0.53282,                 1.2139,                0.60713,                 1.0212,               0.007393,               0.007393,               0.007393
                     82,                  1.144,                0.56119,                0.96994,                0.79963,                0.75559,                0.75391,                0.50079,                 1.1868,                0.56489,                 1.0114,                0.00736,                0.00736,                0.00736
                     83,                 1.1223,                0.54708,                0.96121,                0.64863,                0.77152,                0.71711,                 0.4806,                 1.1783,                 0.5814,                 1.0126,               0.007327,               0.007327,               0.007327
                     84,                 1.1163,                0.54607,                0.96078,                0.93102,                0.70479,                0.78721,                0.52368,                 1.1859,                0.57742,                 1.0214,               0.007294,               0.007294,               0.007294
                     85,                  1.112,                0.54427,                0.96473,                0.73049,                0.79015,                0.78972,                0.53103,                  1.163,                0.56279,                 1.0115,               0.007261,               0.007261,               0.007261
                     86,                 1.1092,                0.54534,                0.96222,                0.83005,                0.73306,                0.77595,                0.50549,                 1.1631,                0.55062,                 1.0132,               0.007228,               0.007228,               0.007228
                     87,                  1.106,                0.54172,                0.95915,                0.70344,                0.77424,                0.71366,                 0.4646,                 1.2021,                0.59061,                 1.0237,               0.007195,               0.007195,               0.007195
                     88,                 1.1101,                0.54389,                0.95708,                0.92005,                0.75617,                0.81949,                0.53437,                 1.1672,                0.57389,                 1.0095,               0.007162,               0.007162,               0.007162
                     89,                 1.0891,                0.53691,                0.95469,                0.88784,                0.76179,                0.82391,                0.50435,                 1.2568,                0.59385,                 1.0429,               0.007129,               0.007129,               0.007129
                     90,                 1.0751,                0.52993,                0.95844,                0.69136,                 0.7526,                0.74526,                0.46971,                 1.2342,                 0.5957,                  1.034,               0.007096,               0.007096,               0.007096
                     91,                 1.0955,                0.53752,                0.95755,                 0.6955,                0.83172,                0.72398,                0.48428,                 1.1653,                0.57624,                 1.0139,               0.007063,               0.007063,               0.007063
                     92,                 1.0925,                0.53872,                0.95143,                0.92879,                0.76296,                0.84936,                 0.5521,                 1.1625,                0.54758,                 1.0131,                0.00703,                0.00703,                0.00703
                     93,                 1.1067,                0.53771,                0.96357,                 0.8149,                0.67078,                0.74499,                0.50008,                 1.1938,                0.56583,                 1.0212,               0.006997,               0.006997,               0.006997
                     94,                 1.1008,                0.53811,                0.96558,                 0.9053,                  0.695,                0.81888,                 0.5467,                  1.187,                0.56518,                 1.0149,               0.006964,               0.006964,               0.006964
                     95,                  1.079,                0.53001,                0.94731,                0.77877,                0.79887,                0.79926,                0.52744,                 1.1663,                0.56501,                 1.0156,               0.006931,               0.006931,               0.006931
                     96,                 1.0835,                0.52573,                0.94664,                0.86869,                0.74888,                0.82859,                0.51438,                 1.1431,                0.53966,                 1.0073,               0.006898,               0.006898,               0.006898
                     97,                 1.0846,                0.52343,                0.95494,                0.81256,                0.85604,                0.83622,                0.50219,                 1.1985,                0.56617,                 1.0252,               0.006865,               0.006865,               0.006865
                     98,                 1.0773,                0.52145,                 0.9512,                0.85808,                 0.8256,                 0.8489,                0.54654,                 1.1436,                0.54893,                  1.006,               0.006832,               0.006832,               0.006832
                     99,                 1.0807,                0.53122,                0.95387,                0.88533,                0.76822,                0.81251,                0.52892,                 1.1592,                0.54966,                 1.0105,               0.006799,               0.006799,               0.006799
                    100,                   1.07,                0.52249,                0.95175,                0.72654,                0.65002,                0.67472,                0.43323,                 1.1684,                0.56427,                 1.0218,               0.006766,               0.006766,               0.006766
                    101,                 1.0625,                0.51998,                0.94897,                0.73361,                0.67211,                0.71222,                0.47541,                 1.1825,                 0.5681,                 1.0191,               0.006733,               0.006733,               0.006733
                    102,                 1.0901,                 0.5313,                0.95496,                0.96517,                0.74641,                0.83877,                0.53845,                 1.1536,                0.54683,                 1.0122,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.0597,                0.52328,                0.94974,                0.80697,                0.77349,                0.82199,                0.50299,                 1.1658,                0.56475,                 1.0167,               0.006667,               0.006667,               0.006667
                    104,                 1.0715,                0.52767,                0.94728,                0.66952,                0.81641,                0.73521,                0.47951,                 1.2817,                0.57586,                 1.0418,               0.006634,               0.006634,               0.006634
                    105,                 1.0877,                0.53114,                0.95846,                0.76459,                0.75278,                0.79429,                0.53756,                 1.2054,                 0.5652,                 1.0221,               0.006601,               0.006601,               0.006601
                    106,                  1.074,                0.52197,                0.94934,                0.75977,                0.76963,                0.81275,                0.53733,                 1.1933,                0.56051,                 1.0176,               0.006568,               0.006568,               0.006568
                    107,                 1.0664,                0.51834,                0.94349,                0.87696,                0.76683,                0.82909,                 0.5589,                 1.1649,                0.53673,                 1.0124,               0.006535,               0.006535,               0.006535
                    108,                  1.056,                0.51331,                0.94516,                0.85383,                0.76226,                0.81618,                0.51701,                 1.1548,                0.54671,                 1.0109,               0.006502,               0.006502,               0.006502
                    109,                 1.0516,                0.51046,                0.94997,                0.92394,                0.76396,                0.85093,                0.49265,                 1.2134,                0.56226,                 1.0286,               0.006469,               0.006469,               0.006469
                    110,                 1.0857,                0.52171,                0.94572,                0.75277,                0.77365,                0.77627,                0.51086,                  1.179,                0.57249,                 1.0201,               0.006436,               0.006436,               0.006436
                    111,                 1.0552,                0.51213,                 0.9435,                0.72838,                0.88086,                0.80785,                0.53774,                 1.1603,                  0.535,                 1.0218,               0.006403,               0.006403,               0.006403
                    112,                 1.0598,                0.51538,                0.94713,                0.79011,                0.79296,                0.77884,                0.51296,                 1.1907,                0.55822,                 1.0261,                0.00637,                0.00637,                0.00637
                    113,                 1.0549,                  0.518,                0.95302,                0.73901,                0.74953,                0.78886,                0.48034,                 1.2199,                0.60512,                 1.0323,               0.006337,               0.006337,               0.006337
                    114,                 1.0517,                0.51208,                0.94169,                0.90703,                0.74603,                0.85285,                0.52226,                 1.1629,                0.55204,                 1.0219,               0.006304,               0.006304,               0.006304
                    115,                 1.0611,                0.51372,                0.94525,                0.83996,                0.77873,                0.85888,                0.57115,                 1.1638,                0.53681,                 1.0215,               0.006271,               0.006271,               0.006271
                    116,                 1.0382,                0.50295,                0.94189,                0.78766,                0.78185,                0.81486,                0.53292,                 1.1891,                0.55936,                 1.0264,               0.006238,               0.006238,               0.006238
                    117,                 1.0366,                0.50978,                0.94126,                0.86535,                0.80951,                0.85099,                 0.5559,                 1.1559,                0.53222,                 1.0183,               0.006205,               0.006205,               0.006205
                    118,                 1.0208,                0.50006,                0.93659,                0.86568,                0.80122,                0.85995,                0.54424,                 1.1636,                0.54255,                 1.0163,               0.006172,               0.006172,               0.006172
                    119,                  1.063,                 0.5121,                 0.9415,                0.83618,                0.80918,                0.86001,                0.56702,                 1.1416,                0.52717,                 1.0106,               0.006139,               0.006139,               0.006139
                    120,                 1.0324,                0.50441,                0.94381,                0.84813,                 0.8666,                0.87762,                 0.5753,                 1.1492,                0.52666,                 1.0102,               0.006106,               0.006106,               0.006106
                    121,                 1.0567,                0.50969,                0.94014,                0.79773,                0.86652,                0.85591,                0.52653,                 1.1834,                0.55305,                 1.0211,               0.006073,               0.006073,               0.006073
                    122,                 1.0567,                0.51612,                0.94172,                0.86587,                0.86302,                0.86394,                0.56098,                 1.1532,                0.54167,                 1.0139,                0.00604,                0.00604,                0.00604
                    123,                 1.0467,                 0.5081,                0.93718,                0.89882,                0.86448,                0.89181,                 0.5703,                 1.1362,                0.51778,                 1.0094,               0.006007,               0.006007,               0.006007
                    124,                 1.0445,                0.50986,                0.93625,                0.80253,                0.87033,                0.87033,                0.56608,                 1.1875,                0.54482,                 1.0157,               0.005974,               0.005974,               0.005974
                    125,                 1.0114,                0.49601,                0.92809,                0.92356,                 0.7798,                0.87461,                0.55606,                 1.1835,                0.55321,                 1.0267,               0.005941,               0.005941,               0.005941
                    126,                 1.0311,                0.50304,                0.93231,                0.83852,                0.81397,                0.84086,                0.54051,                 1.1767,                0.55591,                 1.0166,               0.005908,               0.005908,               0.005908
                    127,                 1.0327,                0.50082,                0.93601,                0.91769,                0.76801,                0.83324,                0.52017,                 1.2063,                0.55753,                 1.0287,               0.005875,               0.005875,               0.005875
                    128,                 1.0411,                0.50504,                0.93802,                0.90073,                0.80379,                0.84643,                0.57436,                 1.1512,                0.52602,                 1.0139,               0.005842,               0.005842,               0.005842
                    129,                 1.0038,                0.49092,                0.92867,                0.90852,                 0.7043,                0.79863,                0.53459,                 1.1762,                0.53247,                 1.0232,               0.005809,               0.005809,               0.005809
                    130,                 1.0163,                0.49744,                 0.9272,                0.83842,                 0.8607,                 0.8643,                 0.5421,                 1.1608,                 0.5336,                 1.0135,               0.005776,               0.005776,               0.005776
                    131,                 1.0107,                 0.4898,                0.93256,                0.93184,                0.86801,                0.88761,                0.57418,                 1.1591,                0.53903,                 1.0085,               0.005743,               0.005743,               0.005743
                    132,                  1.024,                0.49794,                0.93741,                 0.8747,                0.82343,                 0.8472,                0.53945,                 1.1465,                0.52972,                 1.0177,                0.00571,                0.00571,                0.00571
                    133,                 1.0067,                0.48928,                0.93357,                0.89507,                0.79704,                0.87153,                0.58208,                 1.1462,                0.53406,                 1.0131,               0.005677,               0.005677,               0.005677
                    134,                 1.0103,                 0.4904,                0.93311,                 0.8843,                0.85396,                0.88398,                0.57218,                 1.1527,                0.52701,                 1.0148,               0.005644,               0.005644,               0.005644
                    135,                 1.0318,                0.49547,                0.93735,                0.88362,                 0.8098,                0.83701,                0.54707,                  1.156,                0.53251,                 1.0132,               0.005611,               0.005611,               0.005611
                    136,                 1.0264,                0.49544,                0.93494,                 0.8533,                0.78537,                0.83807,                0.56462,                 1.1611,                0.54928,                 1.0159,               0.005578,               0.005578,               0.005578
                    137,                 1.0124,                0.49193,                0.93051,                0.80588,                0.82076,                0.82996,                0.53132,                 1.1673,                0.52823,                 1.0185,               0.005545,               0.005545,               0.005545
                    138,                 0.9945,                0.48123,                0.92453,                0.92696,                0.77938,                0.87209,                0.57616,                 1.1907,                 0.5423,                 1.0215,               0.005512,               0.005512,               0.005512
                    139,                 1.0001,                0.48361,                0.93488,                0.83644,                0.87283,                0.85612,                0.56072,                 1.2008,                0.54341,                 1.0278,               0.005479,               0.005479,               0.005479
                    140,                 1.0039,                0.48483,                0.92924,                0.74332,                0.77204,                0.77624,                0.51371,                 1.1653,                0.53733,                 1.0196,               0.005446,               0.005446,               0.005446
                    141,                 1.0115,                0.48935,                0.92388,                  0.894,                0.80756,                 0.8425,                0.50415,                 1.1801,                0.54491,                 1.0232,               0.005413,               0.005413,               0.005413
                    142,                  1.015,                0.48975,                0.92919,                0.84304,                0.75403,                0.84338,                 0.5532,                 1.2055,                 0.5517,                 1.0284,                0.00538,                0.00538,                0.00538
                    143,                0.99284,                0.47613,                 0.9236,                0.94114,                0.81362,                0.85519,                0.57568,                 1.1643,                0.53794,                  1.015,               0.005347,               0.005347,               0.005347
                    144,                0.98524,                0.47785,                0.92485,                0.95316,                0.78732,                0.86724,                0.56307,                 1.1538,                0.53606,                 1.0161,               0.005314,               0.005314,               0.005314
                    145,                0.98525,                0.47758,                 0.9269,                0.86923,                0.81156,                0.81699,                0.55559,                 1.1679,                0.53604,                 1.0209,               0.005281,               0.005281,               0.005281
                    146,                0.99934,                0.48308,                0.92959,                0.86874,                0.80147,                0.85105,                0.55858,                 1.1639,                0.53011,                 1.0127,               0.005248,               0.005248,               0.005248
                    147,                 1.0044,                0.48621,                0.92777,                0.84748,                0.77422,                0.84833,                0.55518,                  1.174,                0.55601,                 1.0216,               0.005215,               0.005215,               0.005215
                    148,                0.98904,                0.48054,                 0.9287,                0.91794,                0.79049,                0.86711,                0.56191,                 1.1673,                0.53439,                 1.0105,               0.005182,               0.005182,               0.005182
                    149,                0.99641,                0.48332,                0.92573,                0.88508,                0.79527,                0.86954,                0.55076,                 1.1445,                0.52432,                 1.0025,               0.005149,               0.005149,               0.005149
                    150,                0.98532,                0.47501,                0.92151,                0.93262,                0.78959,                0.86992,                0.53308,                 1.1925,                0.55006,                  1.023,               0.005116,               0.005116,               0.005116
                    151,                 1.0149,                0.48991,                0.92473,                0.84837,                0.87468,                0.87156,                0.56291,                 1.1501,                0.52907,                 1.0075,               0.005083,               0.005083,               0.005083
                    152,                0.96923,                0.46828,                0.91661,                0.95972,                0.79108,                0.88107,                0.56629,                 1.1492,                0.52386,                 1.0098,                0.00505,                0.00505,                0.00505
                    153,                0.97802,                0.47334,                0.92492,                0.87709,                0.80127,                0.86986,                0.55294,                 1.1548,                0.52386,                 1.0118,               0.005017,               0.005017,               0.005017
                    154,                0.98127,                 0.4706,                0.92436,                0.90735,                0.76074,                0.82726,                0.53317,                 1.1533,                0.52505,                 1.0136,               0.004984,               0.004984,               0.004984
                    155,                0.97507,                0.46778,                0.91775,                 0.8416,                0.87515,                0.88172,                0.56117,                 1.1735,                0.51651,                  1.014,               0.004951,               0.004951,               0.004951
                    156,                0.97714,                0.47053,                0.92042,                0.95117,                0.81948,                0.89455,                0.57427,                 1.1564,                0.53008,                 1.0074,               0.004918,               0.004918,               0.004918
                    157,                0.99737,                0.47953,                0.92474,                0.96142,                0.79805,                0.87553,                0.56031,                 1.1418,                0.52007,                 1.0086,               0.004885,               0.004885,               0.004885
                    158,                0.98196,                0.47192,                0.92746,                 0.8782,                0.82069,                 0.8521,                0.56177,                  1.145,                0.52584,                 1.0117,               0.004852,               0.004852,               0.004852
                    159,                0.97543,                0.46522,                0.92261,                0.88596,                0.79186,                0.84536,                0.53983,                 1.1491,                0.53361,                  1.017,               0.004819,               0.004819,               0.004819
                    160,                0.98399,                0.47287,                0.92258,                0.87463,                0.82111,                 0.8698,                0.56051,                 1.1514,                0.52825,                 1.0186,               0.004786,               0.004786,               0.004786
