                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.0355,                0.50813,                0.94531,                0.91434,                 0.7633,                0.81426,                0.53901,                 1.1519,                0.52991,                 1.0189,               0.006997,               0.006997,               0.006997
                     94,                 1.0259,                0.50336,                0.94585,                 0.9156,                0.73555,                0.82647,                0.54226,                 1.1509,                0.54818,                 1.0188,               0.006964,               0.006964,               0.006964
                     95,                 1.0138,                0.50363,                0.93463,                0.89515,                0.75372,                0.84623,                0.57533,                 1.1545,                0.53628,                 1.0123,               0.006931,               0.006931,               0.006931
                     96,                 1.0104,                0.49758,                 0.9323,                0.89589,                0.65388,                0.75302,                0.48067,                 1.1598,                0.57269,                 1.0132,               0.006898,               0.006898,               0.006898
                     97,                 1.0118,                0.49848,                0.93814,                0.86055,                0.75873,                0.81777,                0.52649,                 1.1792,                0.56098,                 1.0181,               0.006865,               0.006865,               0.006865
                     98,                 1.0056,                0.49047,                0.93487,                0.92059,                0.80898,                0.85309,                0.57773,                 1.1497,                0.53625,                 1.0088,               0.006832,               0.006832,               0.006832
                     99,                 1.0051,                0.49336,                0.93667,                0.93379,                 0.8141,                0.84895,                0.58307,                 1.1531,                0.54211,                 1.0139,               0.006799,               0.006799,               0.006799
                    100,                 1.0113,                0.49117,                0.93572,                 0.7389,                0.80577,                0.81495,                 0.5324,                 1.1639,                0.55174,                 1.0216,               0.006766,               0.006766,               0.006766
                    101,                 0.9993,                0.48907,                0.93289,                0.82153,                0.75456,                 0.8214,                0.50772,                 1.1974,                0.55195,                 1.0339,               0.006733,               0.006733,               0.006733
                    102,                 1.0158,                 0.5019,                0.93503,                0.79389,                0.82038,                0.83271,                0.53665,                 1.2066,                0.54243,                 1.0233,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.0051,                0.49422,                0.93554,                0.85246,                0.78569,                0.83804,                0.53533,                 1.1528,                0.53698,                 1.0168,               0.006667,               0.006667,               0.006667
                    104,                0.99266,                0.49627,                0.92863,                0.77116,                  0.806,                0.77243,                0.49641,                 1.1695,                0.54151,                  1.027,               0.006634,               0.006634,               0.006634
                    105,                0.98962,                0.48806,                0.93244,                0.86008,                0.80419,                0.82577,                0.54558,                 1.1795,                0.56206,                 1.0175,               0.006601,               0.006601,               0.006601
                    106,                 1.0048,                0.49324,                0.93367,                0.76222,                 0.7904,                0.72127,                0.45587,                 1.2175,                0.57499,                 1.0271,               0.006568,               0.006568,               0.006568
                    107,                0.99539,                0.48908,                0.92769,                0.81539,                0.78112,                0.79455,                0.52059,                  1.145,                0.54399,                 1.0119,               0.006535,               0.006535,               0.006535
                    108,                0.99126,                0.48671,                 0.9313,                0.84168,                0.68178,                0.79078,                 0.5108,                 1.1509,                0.54821,                 1.0148,               0.006502,               0.006502,               0.006502
                    109,                  0.985,                0.48358,                0.93248,                0.92625,                0.77037,                0.86153,                0.55224,                 1.1576,                0.54697,                 1.0106,               0.006469,               0.006469,               0.006469
                    110,                0.98938,                0.48464,                0.92566,                0.87172,                0.76203,                0.83165,                0.52635,                 1.1591,                0.52767,                 1.0151,               0.006436,               0.006436,               0.006436
                    111,                0.99023,                0.48307,                0.93106,                0.77644,                0.82026,                0.78867,                0.51023,                 1.1689,                0.53676,                 1.0169,               0.006403,               0.006403,               0.006403
                    112,                 1.0054,                0.48662,                0.93452,                0.83596,                0.80768,                0.81279,                 0.5433,                  1.146,                0.53978,                  1.014,                0.00637,                0.00637,                0.00637
                    113,                0.95941,                0.47466,                0.93199,                0.93369,                 0.7471,                0.81416,                  0.562,                 1.1522,                 0.5642,                 1.0168,               0.006337,               0.006337,               0.006337
                    114,                0.97801,                0.47851,                0.92241,                0.92362,                 0.7626,                0.80663,                0.53451,                 1.1555,                0.52233,                 1.0181,               0.006304,               0.006304,               0.006304
                    115,                0.98474,                0.47911,                0.92569,                0.87001,                 0.7647,                0.78334,                0.52673,                 1.1449,                0.52893,                 1.0125,               0.006271,               0.006271,               0.006271
                    116,                0.97411,                0.47881,                0.92603,                0.80316,                0.78342,                0.80904,                0.52666,                 1.1734,                0.54908,                 1.0191,               0.006238,               0.006238,               0.006238
                    117,                0.97851,                0.48295,                0.92581,                0.81575,                0.80848,                0.80557,                0.52228,                 1.1571,                0.52805,                  1.015,               0.006205,               0.006205,               0.006205
                    118,                0.95616,                0.46989,                0.92038,                0.87893,                0.75362,                0.82915,                0.55741,                 1.1517,                0.54262,                 1.0137,               0.006172,               0.006172,               0.006172
                    119,                0.97609,                0.47607,                0.92439,                0.73685,                0.81279,                0.82323,                0.54429,                 1.1559,                0.54189,                 1.0138,               0.006139,               0.006139,               0.006139
                    120,                0.95838,                0.47398,                0.92805,                 0.8618,                0.78005,                0.84061,                0.55441,                 1.1567,                0.53205,                 1.0153,               0.006106,               0.006106,               0.006106
                    121,                0.98575,                0.48058,                0.92532,                0.89304,                0.68519,                0.79188,                0.52201,                 1.1595,                0.52548,                 1.0163,               0.006073,               0.006073,               0.006073
                    122,                0.95482,                0.47315,                0.91857,                0.87084,                0.75686,                0.82447,                 0.5476,                 1.1613,                 0.5345,                 1.0168,                0.00604,                0.00604,                0.00604
                    123,                0.97662,                0.48082,                0.91991,                0.80843,                0.80561,                0.84657,                0.54892,                 1.1678,                0.53339,                 1.0219,               0.006007,               0.006007,               0.006007
                    124,                0.97301,                 0.4773,                0.92069,                0.84392,                0.77662,                0.84768,                0.51378,                 1.1561,                0.52957,                 1.0198,               0.005974,               0.005974,               0.005974
                    125,                0.94879,                0.46892,                 0.9145,                0.82693,                 0.8321,                 0.8567,                 0.5506,                  1.156,                0.52606,                 1.0232,               0.005941,               0.005941,               0.005941
                    126,                0.96359,                0.47311,                0.91675,                0.78813,                0.84292,                0.84003,                 0.5459,                 1.1787,                0.52745,                  1.022,               0.005908,               0.005908,               0.005908
                    127,                0.95322,                0.46906,                0.91583,                0.87032,                0.83728,                0.86523,                  0.565,                 1.1575,                 0.5244,                 1.0173,               0.005875,               0.005875,               0.005875
                    128,                0.96506,                0.47385,                0.91983,                0.89837,                0.77232,                0.84529,                0.56154,                 1.1581,                0.54094,                 1.0198,               0.005842,               0.005842,               0.005842
                    129,                0.94061,                0.46512,                0.91526,                0.92026,                0.77251,                0.84531,                0.56896,                 1.1468,                0.52821,                 1.0214,               0.005809,               0.005809,               0.005809
                    130,                0.94025,                0.46646,                0.90819,                0.78948,                0.70772,                0.78334,                0.51689,                  1.192,                0.54611,                 1.0276,               0.005776,               0.005776,               0.005776
                    131,                0.93709,                 0.4604,                0.91369,                0.83024,                0.76113,                0.78511,                0.51373,                 1.1872,                0.53399,                 1.0234,               0.005743,               0.005743,               0.005743
                    132,                0.94635,                0.46953,                0.91828,                0.93291,                0.76558,                0.82187,                 0.5523,                 1.1586,                0.52329,                 1.0207,                0.00571,                0.00571,                0.00571
                    133,                0.91963,                0.45482,                 0.9115,                0.88342,                0.75265,                 0.8323,                0.54753,                 1.1498,                0.52853,                 1.0215,               0.005677,               0.005677,               0.005677
                    134,                0.94584,                0.46525,                0.91446,                0.89039,                0.81932,                0.85072,                0.55932,                 1.1678,                0.52405,                 1.0224,               0.005644,               0.005644,               0.005644
                    135,                0.94938,                0.46385,                0.91956,                0.87771,                0.76502,                0.85855,                0.56374,                 1.1892,                0.52857,                 1.0252,               0.005611,               0.005611,               0.005611
                    136,                0.93812,                0.46165,                0.91568,                0.88201,                0.77085,                0.81333,                0.52456,                 1.1585,                0.51581,                 1.0186,               0.005578,               0.005578,               0.005578
                    137,                0.92972,                0.45902,                0.91118,                 0.8715,                0.77148,                0.81737,                0.54332,                 1.1949,                  0.533,                 1.0228,               0.005545,               0.005545,               0.005545
                    138,                0.92245,                0.45293,                0.90979,                 0.8491,                0.75697,                 0.8192,                0.54053,                 1.1903,                0.52633,                 1.0251,               0.005512,               0.005512,               0.005512
                    139,                0.92205,                0.45649,                 0.9166,                0.86991,                0.76924,                0.83841,                0.56009,                 1.1747,                 0.5322,                 1.0316,               0.005479,               0.005479,               0.005479
                    140,                0.93094,                0.45615,                0.91183,                0.79546,                0.77026,                 0.8077,                0.53732,                 1.1682,                0.52326,                 1.0201,               0.005446,               0.005446,               0.005446
